player_id,3/20/2025,3/21/2025,3/22/2025,3/23/2025,3/27/2025,3/28/2025,3/29/2025,3/30/2025,4/5/2025,4/7/2025
939,Clemson,,,,,,,,,
940,Purdue,Iowa State,Texas Tech,Michigan State,Alabama,Houston,Auburn,Tennessee,,
941,Houston,Iowa State,Texas Tech,Maryland,Alabama,Tennessee,Auburn,Duke,,
942,Gonzaga,Maryland,Texas A&M,,,,,,,
943,St. John's,Connecticut,Tennessee,Maryland,Alabama,Mississippi,,,,
944,UCLA,Kentucky,St. John's,,,,,,,
945,Purdue,Alabama,BYU,Maryland,Texas Tech,Auburn,Michigan State,Houston,,
946,Purdue,Iowa State,Michigan,Maryland,Alabama,Mississippi,,,,
947,Texas Tech,Maryland,St. John's,,,,,,,
948,Missouri,,,,,,,,,
949,Texas A&M,Michigan State,,,,,,,,
950,Texas Tech,,,,,,,,,
951,Wisconsin,Iowa State,Purdue,Florida,Alabama,Houston,Tennessee,Texas Tech,,
952,Texas Tech,Maryland,Purdue,Alabama,Florida,Michigan State,Auburn,Houston,,
953,Purdue,Oregon,Texas A&M,,,,,,,
954,Wisconsin,Arizona,Purdue,Maryland,Alabama,Michigan State,Auburn,Houston,,
955,Michigan,North Carolina,,,,,,,,
956,Houston,Arizona,Auburn,Maryland,Florida,Mississippi,,,,
957,Kansas,,,,,,,,,
958,Clemson,,,,,,,,,
959,Gonzaga,North Carolina,,,,,,,,
960,Purdue,Saint Mary's,Wisconsin,,,,,,,
961,Wisconsin,Arizona,Purdue,Maryland,Texas Tech,Michigan State,Auburn,Houston,,
962,Kansas,,,,,,,,,
963,Purdue,Maryland,Texas A&M,,,,,,,
964,Texas A&M,Iowa State,Purdue,Maryland,,,,,,
965,Purdue,Arizona,Texas Tech,Alabama,Florida,Tennessee,Auburn,Houston,,
966,Wisconsin,Arizona,Texas Tech,Iowa State,,,,,,
967,Texas Tech,Iowa State,Purdue,Alabama,Arkansas,,,,,
968,Wisconsin,Arizona,St. John's,,,,,,,
969,Auburn,Kentucky,,,,,,,,
970,St. John's,Iowa State,Texas Tech,Maryland,BYU,,,,,
971,Tennessee,Oregon,Wisconsin,,,,,,,
972,Wisconsin,Illinois,Purdue,Michigan State,Texas Tech,Michigan,,,,
973,Wisconsin,Kentucky,Purdue,Maryland,Alabama,Houston,Tennessee,Texas Tech,,
974,Wisconsin,Maryland,Texas Tech,Duke,Florida,Houston,Auburn,Tennessee,,
975,Wisconsin,Arizona,Purdue,Maryland,Texas Tech,Michigan State,Alabama,Auburn,,
976,Purdue,Iowa State,Wisconsin,,,,,,,
977,Gonzaga,Arizona,BYU,Alabama,Arkansas,,,,,
978,Missouri,,,,,,,,,
979,Gonzaga,Saint Mary's,Purdue,Alabama,Texas Tech,Houston,Florida,Tennessee,,
980,Purdue,Kentucky,Wisconsin,,,,,,,
981,Texas Tech,Michigan State,BYU,Iowa State,,,,,,
982,Texas Tech,,,,,,,,,
983,Houston,Arizona,Purdue,Alabama,Florida,Michigan State,Tennessee,Texas Tech,,
984,Purdue,Saint Mary's,Texas Tech,Maryland,Florida,Houston,Auburn,Duke,,
985,Gonzaga,Connecticut,St. John's,,,,,,,
986,Gonzaga,Saint Mary's,Drake,,,,,,,
987,Wisconsin,Iowa State,Purdue,Maryland,Texas Tech,Michigan State,Florida,Tennessee,,
988,Purdue,Oregon,St. John's,,,,,,,
989,Gonzaga,North Carolina,,,,,,,,
990,Louisville,,,,,,,,,
991,Texas Tech,Kentucky,St. John's,,,,,,,
992,Gonzaga,Saint Mary's,Purdue,Maryland,Texas Tech,Michigan State,Florida,Alabama,,
993,Gonzaga,Connecticut,Wisconsin,,,,,,,
994,Wisconsin,Arizona,Purdue,Iowa State,,,,,,
995,Texas A&M,Arizona,Purdue,Michigan State,Alabama,Tennessee,Auburn,Duke,,
996,Purdue,Connecticut,St. John's,,,,,,,
997,Wisconsin,Arizona,,,,,,,,
998,Wisconsin,Colorado State,BYU,Maryland,Arkansas,,,,,
999,Houston,Alabama,Texas Tech,Michigan State,Florida,Purdue,,,,
1000,Wisconsin,Oregon,Purdue,Maryland,BYU,,,,,
1001,Creighton,Marquette,,,,,,,,
1002,Kansas,,,,,,,,,
1003,Louisville,,,,,,,,,
1004,Wisconsin,,,,,,,,,
1005,Purdue,Iowa State,Wisconsin,,,,,,,
1006,Tennessee,Michigan State,Auburn,Alabama,Florida,Houston,Duke,Texas Tech,,
1007,Purdue,Arizona,St. John's,,,,,,,
1008,Purdue,Oregon,Tennessee,Maryland,BYU,,,,,
1009,Gonzaga,Oregon,Texas Tech,Iowa State,,,,,,
1010,Gonzaga,Oregon,St. John's,,,,,,,
1011,UCLA,Connecticut,Purdue,Maryland,Texas Tech,Mississippi,,,,
1012,Texas Tech,Oregon,Purdue,Maryland,,,,,,
1013,Clemson,,,,,,,,,
1014,St. John's,Maryland,McNeese State,,,,,,,
1015,Wisconsin,Maryland,Tennessee,,,,,,,
1016,Louisville,,,,,,,,,
1017,Tennessee,Michigan State,St. John's,,,,,,,
1018,Wisconsin,Michigan State,Tennessee,Maryland,Duke,Mississippi,,,,
1019,St. John's,Alabama,Purdue,Michigan State,Texas Tech,Tennessee,Auburn,Duke,,
1020,Clemson,,,,,,,,,
1021,Georgia,,,,,,,,,
1022,Wisconsin,Maryland,Texas Tech,Michigan State,Alabama,Houston,Florida,Auburn,,
1023,UCLA,Iowa State,Wisconsin,,,,,,,
1024,Wisconsin,Kentucky,Auburn,Michigan State,Alabama,Houston,Tennessee,Florida,,
1025,Purdue,Kentucky,Texas A&M,,,,,,,
1026,Tennessee,Arizona,Texas Tech,Maryland,BYU,,,,,
1027,UC San Diego,,,,,,,,,
1028,Clemson,,,,,,,,,
1029,Purdue,Arizona,St. John's,,,,,,,
1030,Gonzaga,Mississippi,Texas Tech,Maryland,Arkansas,,,,,
1031,Michigan,Iowa State,St. John's,,,,,,,
1032,Texas A&M,Alabama,Texas Tech,Iowa State,,,,,,
1033,Texas Tech,Iowa State,Auburn,Illinois,,,,,,
1034,Wisconsin,Maryland,BYU,Colorado State,,,,,,
1035,Houston,Iowa State,Auburn,Michigan State,Duke,Mississippi,,,,
1036,Houston,Arizona,Arkansas,Michigan State,Texas Tech,Mississippi,,,,
1037,Wisconsin,Maryland,Houston,Florida,Texas Tech,Michigan State,Auburn,Tennessee,,
1038,Wisconsin,Connecticut,BYU,Mississippi,Alabama,Kentucky,,,,
1039,Louisville,,,,,,,,,
1040,Wisconsin,Alabama,Tennessee,Michigan State,Texas Tech,Kentucky,,,,
1041,Purdue,Oregon,St. John's,,,,,,,
1042,St. John's,Maryland,Purdue,Iowa State,,,,,,
1043,Gonzaga,Alabama,Purdue,Maryland,Texas Tech,Houston,Florida,Tennessee,,
1044,Wisconsin,,,,,,,,,
1045,Wisconsin,Marquette,,,,,,,,
1046,Texas Tech,Michigan State,St. John's,,,,,,,
1047,Wisconsin,Oregon,Purdue,Maryland,Texas Tech,Michigan State,Tennessee,Auburn,,
1048,Louisville,,,,,,,,,
1049,Texas Tech,Oregon,Purdue,Arizona,Alabama,Michigan State,Auburn,Tennessee,,
1050,UC San Diego,,,,,,,,,
1051,Texas Tech,Alabama,Purdue,Maryland,Florida,Michigan State,Houston,Auburn,,
1052,UCLA,Iowa State,St. John's,,,,,,,
1053,Gonzaga,Iowa State,Texas Tech,Illinois,,,,,,
1054,St. John's,Arizona,Texas Tech,Maryland,Alabama,Michigan State,Houston,Florida,,
1055,Purdue,Iowa State,Texas Tech,Maryland,Duke,Houston,Tennessee,Florida,,
1056,Gonzaga,Marquette,,,,,,,,
1057,Texas Tech,Oregon,Purdue,Maryland,Alabama,Tennessee,Florida,Houston,,
1058,Clemson,,,,,,,,,
1059,Michigan,North Carolina,,,,,,,,
1060,McNeese State,Marquette,,,,,,,,
1061,Wisconsin,Arizona,Purdue,Maryland,Texas Tech,Michigan State,Florida,Tennessee,,
1062,Wisconsin,Iowa State,Purdue,Alabama,Texas Tech,Kentucky,,,,
1063,St. John's,Alabama,Tennessee,Maryland,BYU,,,,,
1064,Louisville,,,,,,,,,
1065,Gonzaga,Arizona,Texas Tech,Iowa State,,,,,,
1066,Wisconsin,Maryland,,,,,,,,
1067,Louisville,,,,,,,,,
1068,BYU,Connecticut,Texas Tech,Maryland,Alabama,Houston,Florida,,,
1069,Clemson,,,,,,,,,
1070,Purdue,Maryland,Texas Tech,Alabama,BYU,,,,,
1071,Gonzaga,Kentucky,Tennessee,Maryland,Texas Tech,Mississippi,,,,
1072,St. John's,Oregon,Texas A&M,,,,,,,
1073,Purdue,Kentucky,McNeese State,,,,,,,
1074,Clemson,,,,,,,,,
1075,Missouri,,,,,,,,,
1076,Gonzaga,Connecticut,Purdue,Maryland,Texas Tech,Tennessee,Auburn,Houston,,
1077,Wisconsin,Arizona,St. John's,,,,,,,
1078,Purdue,Marquette,,,,,,,,
1079,Tennessee,Kentucky,St. John's,,,,,,,
1080,Wisconsin,Michigan State,Purdue,Maryland,Texas Tech,Tennessee,Houston,Florida,,
1081,Texas Tech,Michigan State,Tennessee,Alabama,BYU,,,,,
1082,Wisconsin,Iowa State,McNeese State,,,,,,,
1083,St. John's,Arizona,Purdue,Michigan State,Texas Tech,Kentucky,,,,
1084,Texas Tech,Iowa State,Purdue,Maryland,Alabama,Houston,Tennessee,Florida,,
1085,Gonzaga,Marquette,,,,,,,,
1086,Purdue,Iowa State,Tennessee,Arizona,Texas Tech,Michigan State,Auburn,Houston,,
1087,Michigan,Saint Mary's,Texas A&M,,,,,,,
1088,BYU,Marquette,,,,,,,,
1089,Creighton,Marquette,,,,,,,,
1090,Wisconsin,Kentucky,Tennessee,Maryland,Arkansas,,,,,
1091,Texas A&M,Marquette,,,,,,,,
1092,Clemson,,,,,,,,,
1093,Wisconsin,Alabama,St. John's,,,,,,,
1094,Texas A&M,Iowa State,Purdue,Mississippi,Florida,Michigan State,Houston,Auburn,,
1095,Gonzaga,Connecticut,McNeese State,,,,,,,
1096,Michigan,Oregon,BYU,Maryland,Texas Tech,Mississippi,,,,
1097,Texas Tech,Kentucky,Wisconsin,,,,,,,
1098,Texas A&M,Connecticut,BYU,Arizona,Texas Tech,Kentucky,,,,
1099,Wisconsin,North Carolina,,,,,,,,
1100,Wisconsin,Kentucky,St. John's,,,,,,,
1101,Gonzaga,Kentucky,Purdue,Saint Mary's,,,,,,
1102,UCLA,Marquette,,,,,,,,
1103,Wisconsin,Connecticut,McNeese State,,,,,,,
1104,Texas A&M,Arizona,Texas Tech,Iowa State,,,,,,
1105,Wisconsin,Iowa State,Texas A&M,,,,,,,
1106,Missouri,,,,,,,,,
1107,Gonzaga,Colorado State,Drake,,,,,,,
1108,Wisconsin,Iowa State,BYU,Illinois,,,,,,
1109,Wisconsin,Alabama,Texas Tech,Michigan State,Arkansas,,,,,
1110,Wisconsin,Alabama,Purdue,Mississippi,Florida,Auburn,Duke,Texas Tech,,
1111,Kansas,,,,,,,,,
1112,Wisconsin,Maryland,Texas Tech,Michigan State,Alabama,Tennessee,Auburn,Houston,,
1113,VCU,,,,,,,,,
1114,Auburn,Alabama,Texas Tech,Maryland,BYU,,,,,
1115,Purdue,Maryland,Texas Tech,Arizona,Alabama,Michigan State,Auburn,Houston,,
1116,Purdue,Alabama,Texas Tech,Maryland,Arkansas,,,,,
1117,Wisconsin,Iowa State,Tennessee,Maryland,Florida,Mississippi,,,,
1118,Wisconsin,Kentucky,Tennessee,Maryland,Arkansas,,,,,
1119,St. John's,Maryland,Purdue,Iowa State,,,,,,
1120,Missouri,,,,,,,,,
1121,St. John's,Arizona,Purdue,Michigan State,Texas Tech,Mississippi,,,,
1122,Clemson,,,,,,,,,
1123,VCU,,,,,,,,,
1124,Houston,Florida,Texas Tech,Michigan State,Duke,Mississippi,,,,
1125,Wisconsin,Iowa State,Texas Tech,Alabama,Arkansas,,,,,
1126,BYU,North Carolina,,,,,,,,
1127,Wisconsin,Oregon,Texas Tech,Maryland,Alabama,Tennessee,Houston,Auburn,,
1128,Gonzaga,Colorado State,Texas A&M,,,,,,,
1129,Tennessee,Kentucky,Texas A&M,,,,,,,
1130,Drake,North Carolina,,,,,,,,
1131,St. John's,Oregon,Texas Tech,Michigan State,Alabama,Mississippi,,,,
1132,Purdue,Arizona,Texas Tech,Michigan State,Florida,Tennessee,Houston,Duke,,
1133,St. John's,Arizona,Purdue,Maryland,Alabama,Tennessee,Auburn,Houston,,
1134,Purdue,Oregon,St. John's,,,,,,,
1135,Wisconsin,Kentucky,McNeese State,,,,,,,
1136,UCLA,Saint Mary's,Texas A&M,,,,,,,
1137,Wisconsin,Arizona,Tennessee,Michigan State,Alabama,Auburn,Houston,Duke,,
1138,Gonzaga,Iowa State,Texas Tech,Maryland,Alabama,Tennessee,Florida,Duke,,
1139,Wisconsin,Oregon,Tennessee,Maryland,Florida,Mississippi,,,,
1140,St. John's,Arizona,Purdue,Alabama,Texas Tech,Michigan State,Auburn,Houston,,
1141,Gonzaga,Connecticut,Texas Tech,Maryland,Alabama,Tennessee,Houston,Auburn,,
1142,Wisconsin,Iowa State,St. John's,,,,,,,
1143,Gonzaga,Colorado State,Purdue,Maryland,Texas Tech,Michigan State,Tennessee,Auburn,,
1144,Wisconsin,Kentucky,BYU,Maryland,Texas Tech,Mississippi,,,,
1145,VCU,,,,,,,,,
1146,Tennessee,Iowa State,Purdue,Maryland,Texas Tech,Michigan State,Florida,Auburn,,
1147,Arkansas,Connecticut,McNeese State,,,,,,,
1148,Tennessee,Alabama,Auburn,Illinois,,,,,,
1149,UCLA,Iowa State,Purdue,Maryland,Texas Tech,Mississippi,,,,
1150,Missouri,,,,,,,,,
1151,Clemson,,,,,,,,,
1152,Wisconsin,Iowa State,Texas Tech,Arizona,Alabama,Michigan State,Auburn,Tennessee,,
1153,Wisconsin,Oregon,St. John's,,,,,,,
1154,Gonzaga,Arizona,Purdue,Maryland,Texas Tech,Tennessee,Florida,Houston,,
1155,Purdue,Colorado State,McNeese State,,,,,,,
1156,Texas Tech,Colorado State,St. John's,,,,,,,
1157,Texas Tech,Michigan State,St. John's,,,,,,,
1158,Gonzaga,Arizona,Texas Tech,Maryland,Alabama,Tennessee,Auburn,Houston,,
1159,St. John's,Saint Mary's,Texas A&M,,,,,,,
1160,Gonzaga,Marquette,,,,,,,,
1161,Creighton,Connecticut,Texas A&M,,,,,,,
1162,St. John's,Iowa State,Purdue,Maryland,Alabama,Michigan State,Florida,Tennessee,,
1163,Texas Tech,Saint Mary's,Purdue,Alabama,Arkansas,,,,,
1164,VCU,,,,,,,,,
1165,Gonzaga,Maryland,Tennessee,,,,,,,
1166,Wisconsin,Arizona,St. John's,,,,,,,
1167,Houston,Kentucky,,,,,,,,
1168,Wisconsin,Maryland,Texas Tech,Michigan State,Alabama,Houston,Florida,Tennessee,,
1169,Wisconsin,Iowa State,Tennessee,Michigan State,Alabama,Mississippi,,,,
1170,Kansas,,,,,,,,,
1171,Wisconsin,Kentucky,Purdue,Maryland,Texas Tech,Tennessee,Houston,Florida,,
1172,Wisconsin,Iowa State,Purdue,Arizona,Texas Tech,Auburn,Houston,Michigan State,,
1173,St. John's,Kentucky,Texas Tech,Maryland,Alabama,Auburn,Duke,Florida,,
1174,St. John's,Arizona,Texas Tech,Iowa State,,,,,,
1175,Tennessee,Iowa State,Auburn,Mississippi,Arkansas,,,,,
1176,Gonzaga,Arizona,Tennessee,Maryland,Alabama,Auburn,Michigan State,Houston,,
1177,Clemson,,,,,,,,,
1178,Michigan,Oregon,Purdue,Maryland,Texas Tech,Michigan State,Auburn,Houston,,
1179,Texas Tech,Iowa State,Purdue,Maryland,Duke,Houston,Florida,Alabama,,
1180,St. John's,Connecticut,Purdue,Iowa State,,,,,,
1181,UCLA,Kentucky,Texas A&M,,,,,,,
1182,Wisconsin,Maryland,Tennessee,Arizona,Texas Tech,Michigan State,Florida,Alabama,,
1183,Texas Tech,Iowa State,Tennessee,Maryland,Alabama,Michigan State,Auburn,Houston,,
1184,Wisconsin,Iowa State,Texas Tech,Maryland,BYU,,,,,
1185,UCLA,Alabama,Purdue,Maryland,Texas Tech,Auburn,Florida,,,
1186,BYU,Iowa State,St. John's,,,,,,,
1187,BYU,North Carolina,,,,,,,,
1188,Houston,Kentucky,Texas Tech,Illinois,,,,,,
1189,St. John's,,,,,,,,,
1190,Purdue,Connecticut,St. John's,,,,,,,
1191,Purdue,Arizona,Texas Tech,Maryland,Duke,Houston,Florida,Tennessee,,
1192,Purdue,Iowa State,,,,,,,,
1193,St. John's,Iowa State,Purdue,Alabama,Texas Tech,,,,,
1194,UCLA,Maryland,Purdue,Iowa State,,,,,,
1195,Gonzaga,Arizona,Purdue,Michigan State,Alabama,Houston,Auburn,Tennessee,,
1196,Purdue,Connecticut,St. John's,,,,,,,
1197,Purdue,Alabama,Tennessee,Michigan State,Florida,Houston,Duke,Auburn,,
1198,Louisville,,,,,,,,,
1199,Purdue,Memphis,,,,,,,,
1200,Texas Tech,,,,,,,,,
1201,Purdue,Arizona,St. John's,,,,,,,
1202,Missouri,,,,,,,,,
1203,Wisconsin,Michigan State,Purdue,Alabama,Texas Tech,Houston,Auburn,Tennessee,,
1204,Wisconsin,Maryland,Texas Tech,Iowa State,,,,,,
1205,Gonzaga,Maryland,Purdue,Michigan State,Arkansas,,,,,
1206,UC San Diego,,,,,,,,,
1207,Wisconsin,Arizona,Texas Tech,Michigan State,Alabama,Kentucky,,,,
1208,Wisconsin,Connecticut,Tennessee,Maryland,Arkansas,,,,,
1209,Clemson,,,,,,,,,
1210,Wisconsin,Iowa State,Texas Tech,Maryland,Arkansas,,,,,
1211,Houston,Alabama,St. John's,,,,,,,
1212,Gonzaga,Maryland,Texas Tech,Michigan State,Alabama,Tennessee,Florida,Houston,,
1213,Clemson,,,,,,,,,
1214,Yale,,,,,,,,,
1215,Gonzaga,Colorado State,St. John's,,,,,,,
1216,Clemson,,,,,,,,,
1217,Wisconsin,Arizona,Purdue,Maryland,Alabama,Houston,Texas Tech,Tennessee,,
1218,Wisconsin,Michigan State,Tennessee,Alabama,Duke,Mississippi,,,,
1219,UCLA,Arizona,Purdue,Maryland,Arkansas,,,,,
1220,Gonzaga,Saint Mary's,BYU,Maryland,Arkansas,,,,,
1221,Clemson,,,,,,,,,
1222,Louisville,,,,,,,,,
1223,Wisconsin,Connecticut,Texas Tech,Iowa State,,,,,,
1224,VCU,,,,,,,,,
1225,Gonzaga,Connecticut,Texas Tech,Maryland,Alabama,Michigan State,Auburn,Duke,,
1226,Louisville,,,,,,,,,
1227,UCLA,Maryland,Purdue,Arizona,Texas Tech,Michigan State,Auburn,Tennessee,,
1228,Kansas,,,,,,,,,
1229,Wisconsin,Maryland,Texas Tech,Iowa State,,,,,,
1230,Wisconsin,Connecticut,Texas A&M,,,,,,,
1231,Clemson,,,,,,,,,
1232,St. John's,Kentucky,Auburn,Duke,Arkansas,,,,,
1233,Gonzaga,North Carolina,,,,,,,,
1234,Missouri,,,,,,,,,
1235,Arkansas,Marquette,,,,,,,,
1236,BYU,Maryland,Texas Tech,Alabama,Arkansas,,,,,
1237,UCLA,Arizona,Purdue,Maryland,Texas Tech,Tennessee,Auburn,Houston,,
1238,Wisconsin,Iowa State,Purdue,Maryland,Texas Tech,Michigan State,Auburn,Tennessee,,
1239,St. John's,Connecticut,Tennessee,Alabama,Texas Tech,Michigan State,Auburn,Houston,,
1240,Missouri,,,,,,,,,
1241,Creighton,Mississippi State,,,,,,,,
1242,Tennessee,Kentucky,Michigan,Alabama,Florida,Auburn,Michigan State,Duke,,
1243,Texas Tech,Kentucky,Wisconsin,,,,,,,
1244,Texas Tech,Iowa State,Tennessee,Michigan State,Alabama,Kentucky,,,,
1245,Wisconsin,Arizona,Texas Tech,Alabama,BYU,,,,,
1246,BYU,Iowa State,Wisconsin,,,,,,,
1247,Houston,Memphis,,,,,,,,
1248,,,,,,,,,,
1249,St. John's,Oregon,,,,,,,,
1250,Texas Tech,Arizona,Tennessee,Maryland,Florida,Michigan State,Auburn,Alabama,,
1251,Missouri,,,,,,,,,
1252,Gonzaga,Colorado State,Texas Tech,Alabama,BYU,,,,,
1253,Michigan,Colorado State,Drake,,,,,,,
1254,Gonzaga,Iowa State,Wisconsin,,,,,,,
1255,Clemson,,,,,,,,,
1256,Gonzaga,Colorado State,Purdue,Illinois,,,,,,
1257,St. John's,Iowa State,Purdue,Maryland,Texas Tech,Michigan State,Auburn,Tennessee,,
1258,Tennessee,Alabama,St. John's,,,,,,,
1259,UCLA,Saint Mary's,Drake,,,,,,,
1260,Wisconsin,Arizona,St. John's,,,,,,,
1261,UCLA,Marquette,,,,,,,,
1262,Utah State,,,,,,,,,
1263,Gonzaga,Connecticut,Texas Tech,Maryland,BYU,,,,,
1264,Wisconsin,Kentucky,Purdue,Maryland,Texas Tech,Tennessee,Alabama,Auburn,,
1265,St. John's,Michigan State,Purdue,Florida,Texas Tech,Tennessee,Houston,Auburn,,
1266,Kansas,,,,,,,,,
1267,Tennessee,Iowa State,Purdue,Maryland,Texas Tech,Michigan State,Houston,Auburn,,
1268,Gonzaga,Iowa State,St. John's,,,,,,,
1269,Wisconsin,Maryland,,,,,,,,
1270,Gonzaga,Marquette,,,,,,,,
1271,Texas Tech,Oregon,Auburn,Iowa State,,,,,,
1272,Gonzaga,Iowa State,Purdue,Maryland,Alabama,Michigan State,Houston,Auburn,,
1273,Purdue,Saint Mary's,Texas Tech,Maryland,Arkansas,,,,,
1274,Purdue,Maryland,Texas Tech,Alabama,Duke,Mississippi,,,,
1275,BYU,Oregon,Michigan,Maryland,Alabama,Houston,Auburn,Tennessee,,
1276,Wisconsin,Michigan State,BYU,Arizona,Texas Tech,Mississippi,,,,
1277,VCU,,,,,,,,,
1278,Gonzaga,Connecticut,Texas Tech,Maryland,BYU,,,,,
1279,Kansas,,,,,,,,,
1280,Wisconsin,,,,,,,,,
1281,Wisconsin,Iowa State,Purdue,Maryland,Arkansas,,,,,
1282,Purdue,Kentucky,Tennessee,Maryland,BYU,,,,,
1283,Tennessee,Kentucky,St. John's,,,,,,,
1284,Missouri,,,,,,,,,
1285,Tennessee,Iowa State,Texas Tech,Alabama,Florida,Michigan State,Auburn,Duke,,
1286,St. John's,Saint Mary's,Texas A&M,,,,,,,
1287,Purdue,Arizona,St. John's,,,,,,,
1288,Purdue,Iowa State,Texas A&M,,,,,,,
1289,Gonzaga,Kentucky,St. John's,,,,,,,
1290,Purdue,Maryland,Texas Tech,Alabama,Arkansas,,,,,
1291,Wisconsin,Connecticut,Purdue,Maryland,BYU,,,,,
1292,Tennessee,Arizona,St. John's,,,,,,,
1293,Texas A&M,Maryland,Purdue,Iowa State,,,,,,
1294,Texas A&M,Alabama,Texas Tech,Illinois,,,,,,
1295,Tennessee,Duke,Texas Tech,Michigan State,Florida,Houston,Auburn,,,
1296,Clemson,,,,,,,,,
1297,Wisconsin,Saint Mary's,BYU,Maryland,Texas Tech,Mississippi,,,,
1298,St. John's,Arizona,McNeese State,,,,,,,
1299,Gonzaga,Connecticut,Texas Tech,Maryland,Alabama,Tennessee,Houston,Michigan State,,
1300,Clemson,,,,,,,,,
1301,Kansas,,,,,,,,,
1302,Texas Tech,Iowa State,Texas A&M,,,,,,,
1303,UCLA,Kentucky,BYU,Michigan State,Arkansas,,,,,
1304,Auburn,Arizona,St. John's,,,,,,,
1305,Missouri,,,,,,,,,
1306,Utah State,,,,,,,,,
1307,Missouri,,,,,,,,,
1308,Tennessee,Connecticut,Texas Tech,Alabama,BYU,,,,,
1309,Gonzaga,Oregon,Texas Tech,Maryland,Alabama,Houston,Michigan State,Tennessee,,
1310,Purdue,Marquette,,,,,,,,
1311,BYU,Kentucky,Michigan,Illinois,,,,,,
1312,Wisconsin,Iowa State,St. John's,,,,,,,
1313,Clemson,,,,,,,,,
1314,Wisconsin,Arizona,Texas Tech,Maryland,Alabama,Auburn,Duke,Florida,,
1315,Gonzaga,Oregon,Purdue,Maryland,Alabama,Tennessee,Auburn,Duke,,
1316,Wisconsin,Kentucky,Purdue,Maryland,Alabama,Michigan State,Auburn,Houston,,
1317,St. John's,Michigan State,Purdue,Maryland,Alabama,Houston,Tennessee,Auburn,,
1318,Gonzaga,Maryland,Texas Tech,Alabama,BYU,,,,,
1319,Gonzaga,North Carolina,,,,,,,,
1320,VCU,,,,,,,,,
1321,UC San Diego,,,,,,,,,
1322,Missouri,,,,,,,,,
1323,Gonzaga,Kentucky,Purdue,Duke,Alabama,Michigan State,Texas Tech,Auburn,,
1324,Texas Tech,Oregon,Purdue,Iowa State,,,,,,
1325,Clemson,,,,,,,,,
1326,Missouri,,,,,,,,,
1327,Gonzaga,Colorado State,Texas Tech,Maryland,Alabama,Tennessee,Auburn,Houston,,
1328,Gonzaga,Kentucky,St. John's,,,,,,,
1329,Michigan,Iowa State,Tennessee,Alabama,Texas Tech,Auburn,Florida,Duke,,
1330,Clemson,,,,,,,,,
1331,Wisconsin,Iowa State,Purdue,Maryland,BYU,,,,,
1332,Texas A&M,Arizona,Purdue,Maryland,Alabama,Auburn,Michigan State,Tennessee,,
1333,St. John's,Michigan State,Texas A&M,,,,,,,
1334,Wisconsin,Connecticut,McNeese State,,,,,,,
1335,Wisconsin,Iowa State,Texas Tech,Maryland,Alabama,Tennessee,Auburn,Houston,,
1336,Gonzaga,Iowa State,Tennessee,Maryland,Texas Tech,Michigan State,Houston,Auburn,,
1337,Clemson,,,,,,,,,
1338,Michigan,Oregon,Texas Tech,Iowa State,,,,,,
1339,Gonzaga,North Carolina,,,,,,,,
1340,St. John's,Arizona,Purdue,Maryland,Alabama,Tennessee,Auburn,Houston,,
1341,Wisconsin,Kentucky,Texas Tech,Maryland,Arkansas,,,,,
1342,VCU,,,,,,,,,
1343,Gonzaga,Maryland,Texas A&M,,,,,,,
1344,Houston,Arizona,Texas Tech,Iowa State,,,,,,
1345,Creighton,Iowa State,Texas Tech,Maryland,Florida,Tennessee,Auburn,Houston,,
1346,UCLA,Iowa State,BYU,Maryland,Texas Tech,Michigan State,Houston,Auburn,,
1347,UCLA,Connecticut,Auburn,Michigan State,Texas Tech,Tennessee,Duke,Florida,,
1348,Wisconsin,Michigan State,BYU,Illinois,,,,,,
1349,Clemson,,,,,,,,,
1350,Wisconsin,Marquette,,,,,,,,
1351,Purdue,Arizona,McNeese State,,,,,,,
1352,UCLA,Connecticut,St. John's,,,,,,,
1353,Kansas,,,,,,,,,
1354,St. John's,Kentucky,Texas Tech,Maryland,Alabama,Houston,Auburn,Tennessee,,
1355,Louisville,,,,,,,,,
1356,Wisconsin,Iowa State,St. John's,,,,,,,
1357,Wisconsin,Iowa State,Purdue,,,,,,,
1358,St. John's,Alabama,Tennessee,Iowa State,,,,,,
1359,BYU,Baylor,Purdue,Maryland,Texas Tech,Michigan State,Auburn,Houston,,
1360,UCLA,Marquette,,,,,,,,
1361,Purdue,Kentucky,,,,,,,,
1362,UCLA,Alabama,Tennessee,Michigan State,Texas Tech,Mississippi,,,,
1363,Purdue,Saint Mary's,Texas Tech,Michigan State,Alabama,Houston,Auburn,Tennessee,,
1364,Creighton,Saint Mary's,Texas A&M,,,,,,,
1365,Texas Tech,Maryland,Texas A&M,,,,,,,
1366,Wisconsin,Arizona,Texas A&M,,,,,,,
1367,Gonzaga,Saint Mary's,St. John's,,,,,,,
1368,Texas Tech,Arizona,Purdue,Maryland,Arkansas,,,,,
1369,Wisconsin,Michigan State,St. John's,,,,,,,
1370,Texas A&M,Kentucky,Purdue,Michigan State,Texas Tech,Mississippi,,,,
1371,Wisconsin,Michigan State,Houston,Alabama,Florida,Auburn,Texas Tech,Tennessee,,
1372,Louisville,,,,,,,,,
1373,UCLA,Iowa State,Purdue,Maryland,Texas Tech,Michigan State,Tennessee,Auburn,,
